,userID,artistID,listenCount
0,0,45,3.047442126321806
1,0,46,3.047442126321806
2,0,47,3.047442126321806
3,0,48,3.047442126321806
4,0,49,3.047442126321806
5,0,50,3.047442126321806
6,0,51,3.047442126321806
7,0,52,3.047442126321806
8,0,53,3.047442126321806
9,0,54,3.047442126321806
10,0,55,3.047442126321806
11,0,56,3.047442126321806
12,0,57,3.047442126321806
13,0,58,3.047442126321806
14,0,59,3.047442126321806
15,0,60,4.785081451843384
16,0,61,4.772506430408688
17,0,62,4.344955701629036
18,0,63,4.108316661903401
19,0,64,4.069448413832523
20,0,65,4.032866533295227
21,0,66,3.9928551014575593
22,0,67,3.9528436696198916
23,0,68,3.9105458702486424
24,0,69,3.7390683052300657
25,0,70,3.721920548728208
26,0,71,3.422406401829094
27,0,72,3.4212632180623035
28,0,73,3.2737925121463274
29,0,74,3.2532152043440985
30,0,75,3.225778793941126
31,0,76,3.1343240925978852
32,0,77,3.047442126321806
33,0,78,2.9879965704486997
34,0,79,2.8713918262360676
35,0,80,2.821091740497285
36,0,81,2.781080308659617
37,0,82,2.774221206058874
38,0,83,2.7353529579879967
39,0,84,2.680480137182052
40,0,85,2.642755072877965
41,0,86,2.611889111174621
42,0,87,2.6073163761074594
43,0,88,2.568448128036582
44,0,89,2.5570162903686766
45,0,90,2.533009431266076
46,0,91,2.5272935124321236
47,0,92,2.5215775935981712
48,0,93,2.51929122606459
49,0,94,2.502143469562732
50,1,95,1.1063160903115177
51,1,96,1.7556444698485283
52,1,97,1.5624464132609317
53,1,98,1.49156901971992
54,1,99,1.4595598742497857
55,1,100,1.4035438696770506
56,1,101,1.306373249499857
57,1,102,1.2686481851957703
58,1,103,1.2446413260931695
59,1,104,1.2446413260931695
60,1,105,1.241211774792798
61,1,106,1.2194912832237783
62,1,107,1.2126321806230351
63,1,108,1.1897685052872249
64,1,109,1.1851957702200628
65,1,110,1.1749071163189484
66,1,111,1.1714775650185767
67,1,112,1.161188911117462
68,1,113,1.161188911117462
69,1,114,1.1417547870820235
70,1,115,1.1257502143469562
71,1,116,1.1223206630465847
72,1,117,1.1177479279794227
73,1,118,1.11203200914547
74,1,119,1.1108888253786797
75,1,120,1.1063160903115177
76,1,121,1.100600171477565
77,1,122,1.100600171477565
78,1,123,1.0971706201771936
79,1,124,1.096027436410403
80,1,125,1.0948842526436124
81,1,126,1.0937410688768219
82,1,127,1.0937410688768219
83,1,128,1.086881966276079
84,1,129,1.086881966276079
85,1,130,1.0857387825092883
86,1,131,1.0845955987424978
87,1,132,1.0811660474421263
88,1,133,1.0811660474421263
89,1,134,1.0800228636753357
90,1,135,1.0788796799085454
91,1,136,1.0788796799085454
92,1,137,1.0788796799085454
93,1,138,1.0777364961417548
94,1,139,1.0765933123749643
95,1,140,1.0754501286081737
96,1,141,1.0754501286081737
97,1,142,1.0743069448413833
98,1,143,1.0743069448413833
99,1,144,1.0731637610745928
100,2,45,1.2595027150614462
101,2,47,1.7830808802515006
102,2,58,1.4789939982852243
103,2,59,1.3429551300371534
104,2,64,1.4435553015147184
105,2,66,1.4092597885110032
106,2,71,1.451557587882252
107,2,145,3.0645898828236637
108,2,146,2.3798228065161475
109,2,147,2.0311517576450413
110,2,148,1.943126607602172
111,2,149,1.887110603029437
112,2,150,1.8482423549585596
113,2,151,1.835667333523864
114,2,152,1.8322377822234923
115,2,153,1.82652186338954
116,2,154,1.8128036581880538
117,2,155,1.7213489568448128
118,2,156,1.5978851100314375
119,2,157,1.5304372677907974
120,2,158,1.5190054301228924
121,2,159,1.5087167762217777
122,2,160,1.5075735924549871
123,2,161,1.4641326093169478
124,2,162,1.460703058016576
125,2,163,1.437839382680766
126,2,164,1.4172620748785367
127,2,165,1.4092597885110032
128,2,166,1.3521006001714775
129,2,167,1.332666476136039
130,2,168,1.3269505573020863
131,2,169,1.3246641897685052
132,2,170,1.3235210060017149
133,2,171,1.3235210060017149
134,2,172,1.3178050871677622
135,2,173,1.3006573306659046
136,2,174,1.2915118605315805
137,2,175,1.29036867676479
138,2,176,1.2892254929979994
139,2,177,1.2880823092312088
140,2,178,1.2812232066304658
141,2,179,1.2732209202629323
142,2,180,1.2686481851957703
143,2,181,1.2537867962274936
144,2,182,1.2515004286939124
145,2,183,1.2389254072592168
146,2,184,1.236639039725636
147,2,185,1.2297799371248928
148,2,186,1.2240640182909404
149,2,187,1.2194912832237783
150,3,47,1.2057730780222922
151,3,148,2.009431266076022
152,3,167,1.2743641040297229
153,3,176,1.252643612460703
154,3,184,1.943126607602172
155,3,188,1.887110603029437
156,3,189,1.7682194912832236
157,3,190,1.7076307516433267
158,3,191,1.5155758788225207
159,3,192,1.51443269505573
160,3,193,1.4264075450128608
161,3,194,1.3841097456416118
162,3,195,1.346384681337525
163,3,196,1.339525578736782
164,3,197,1.3269505573020863
165,3,198,1.3223778222349243
166,3,199,1.3132323521006002
167,3,200,1.3018005144326952
168,3,201,1.294941411831952
169,3,202,1.29036867676479
170,3,203,1.2869391254644185
171,3,204,1.2606458988282365
172,3,205,1.252643612460703
173,3,206,1.2389254072592168
174,3,207,1.2377822234924265
175,3,208,1.2354958559588454
176,3,209,1.2229208345241498
177,3,210,1.2183480994569877
178,3,211,1.2103458130894542
179,3,212,1.2092026293226636
180,3,213,1.2023435267219205
181,3,214,1.1931980565875964
182,3,215,1.182909402686482
183,3,216,1.182909402686482
184,3,217,1.1691911974849958
185,3,218,1.1623320948842526
186,3,219,1.161188911117462
187,3,220,1.1577593598170905
188,3,221,1.1566161760503002
189,3,222,1.1566161760503002
190,3,223,1.1566161760503002
191,3,224,1.1554729922835096
192,3,225,1.152043440983138
193,3,226,1.1509002572163476
194,3,227,1.147470705915976
195,3,228,1.1463275221491855
196,3,229,1.1463275221491855
197,3,230,1.1440411546156044
198,3,231,1.1337525007144897
199,3,232,1.1303229494141183
200,4,71,1.0171477565018576
201,4,233,1.0457273506716205
202,4,234,1.0457273506716205
203,4,235,1.04458416690483
204,4,236,1.0411546156044584
205,4,237,1.037725064304087
206,4,238,1.0365818805372964
207,4,239,1.0342955130037153
208,4,240,1.0342955130037153
209,4,241,1.0297227779365532
210,4,242,1.0285795941697629
211,4,243,1.0262932266361817
212,4,244,1.0262932266361817
213,4,245,1.0262932266361817
214,4,246,1.0262932266361817
215,4,247,1.0251500428693912
216,4,248,1.0217204915690197
217,4,249,1.0217204915690197
218,4,250,1.020577307802229
219,4,251,1.0194341240354388
220,4,252,1.0194341240354388
221,4,253,1.0194341240354388
222,4,254,1.0194341240354388
223,4,255,1.0194341240354388
224,4,256,1.0182909402686482
225,4,257,1.0182909402686482
226,4,258,1.0182909402686482
227,4,259,1.0182909402686482
228,4,260,1.0171477565018576
229,4,261,1.0171477565018576
230,4,262,1.0171477565018576
231,4,263,1.0171477565018576
232,4,264,1.0171477565018576
233,4,265,1.016004572735067
234,4,266,1.016004572735067
235,4,267,1.016004572735067
236,4,268,1.016004572735067
237,4,269,1.0148613889682767
238,4,270,1.0148613889682767
239,4,271,1.0148613889682767
240,4,272,1.0148613889682767
241,4,273,1.0148613889682767
242,4,274,1.0148613889682767
243,4,275,1.0148613889682767
244,4,276,1.0148613889682767
245,4,277,1.0148613889682767
246,4,278,1.0137182052014861
247,4,279,1.0137182052014861
248,4,280,1.0137182052014861
249,4,281,1.0137182052014861
250,5,49,4.601028865390111
251,5,61,3.902543583881109
252,5,83,2.0425835953129465
253,5,251,2.0425835953129465
254,5,282,2.0425835953129465
255,5,283,2.0425835953129465
256,5,284,2.0425835953129465
257,5,285,2.0425835953129465
258,5,286,2.0425835953129465
259,5,287,2.0425835953129465
260,5,288,4.7153472420691624
261,5,289,4.259216919119749
262,5,290,3.6921977707916547
263,5,291,3.111460417262075
264,5,292,3.0588739639897113
265,5,293,3.03372392112032
266,5,294,2.9959988568162332
267,5,295,2.774221206058874
268,5,296,2.702200628751072
269,5,297,2.6290368676764793
270,5,298,2.498713918262361
271,5,299,2.3352386396113176
272,5,300,2.3295227207773648
273,5,301,2.3272363532437836
274,5,302,2.235781651900543
275,5,303,2.1729065447270646
276,5,304,2.0985995998856817
277,5,305,2.0963132323521005
278,5,306,2.057444984281223
279,5,307,2.02772220634467
280,5,308,1.9911403258073737
281,5,309,1.9522720777364961
282,5,310,1.9236924835667333
283,5,311,1.882537867962275
284,5,312,1.8596741926264646
285,5,313,1.8459559874249787
286,5,314,1.8208059445555873
287,5,315,1.7693626750500142
288,5,316,1.7613603886824807
289,5,317,1.73735352957988
290,5,318,1.690482995141469
291,5,319,1.683623892540726
292,5,320,1.676764789939983
293,5,321,1.6699056873392397
294,5,322,1.6516147470705915
295,5,323,1.6093169476993427
296,5,324,1.6013146613318092
297,5,325,1.5887396398971134
298,5,326,1.5818805372963705
299,5,327,1.5681623320948843
300,6,65,1.2057730780222922
301,6,83,2.0517290654472706
302,6,91,1.4035438696770506
303,6,245,1.2675050014289797
304,6,251,1.5464418405258646
305,6,259,1.6630465847384968
306,6,282,1.4881394684195484
307,6,283,3.580165761646185
308,6,285,1.4584166904829952
309,6,286,1.89396970563018
310,6,289,2.6278936839096882
311,6,290,2.186624749928551
312,6,292,1.6996284652757931
313,6,294,1.395541583309517
314,6,296,1.4927122034867106
315,6,305,1.40240068591026
316,6,317,1.659617033438125
317,6,328,1.5464418405258646
318,6,329,3.737925121463275
319,6,330,2.9822806516147473
320,6,331,2.6073163761074594
321,6,332,2.0997427836524722
322,6,333,1.9351243212346385
323,6,334,1.9134038296656186
324,6,335,1.9065447270648757
325,6,336,1.8596741926264646
326,6,337,1.6710488711060303
327,6,338,1.6310374392683624
328,6,339,1.6013146613318092
329,6,340,1.5933123749642755
330,6,341,1.5761646184624178
331,6,342,1.5750214346956275
332,6,343,1.5635895970277223
333,6,344,1.5635895970277223
334,6,345,1.520148613889683
335,6,346,1.4755644469848528
336,6,347,1.4561303229494142
337,6,348,1.4435553015147184
338,6,349,1.411546156044584
339,6,350,1.3989711346098885
340,6,351,1.393255215775936
341,6,352,1.3189482709345528
342,6,353,1.315518719634181
343,6,354,1.292655044298371
344,6,355,1.2880823092312088
345,6,356,1.2606458988282365
346,6,357,1.2103458130894542
347,6,358,1.2023435267219205
348,6,359,1.2012003429551301
349,6,360,1.196627607887968
350,7,7,1.6699056873392397
351,7,361,3.737925121463275
352,7,362,2.649614175478708
353,7,363,2.322663618176622
354,7,364,2.271220348671049
355,7,365,2.2597885110031437
356,7,366,2.2209202629322666
357,7,367,1.8322377822234923
358,7,368,1.8082309231208917
359,7,369,1.719062589311232
360,7,370,1.7179194055444413
361,7,371,1.695055730208631
362,7,372,1.6733352386396114
363,7,373,1.636753358102315
364,7,374,1.634466990568734
365,7,375,1.634466990568734
366,7,376,1.6081737639325522
367,7,377,1.594455558731066
368,7,378,1.5818805372963705
369,7,379,1.5327236353243783
370,7,380,1.5304372677907974
371,7,381,1.4904258359531295
372,7,382,1.4687053443841098
373,7,383,1.4595598742497857
374,7,384,1.4344098313803944
375,7,385,1.4184052586453273
376,7,386,1.4149757073449556
377,7,387,1.406973420977422
378,7,388,1.393255215775936
379,7,389,1.3635324378393827
380,7,390,1.3498142326378966
381,7,391,1.3498142326378966
382,7,392,1.348671048871106
383,7,393,1.332666476136039
384,7,394,1.3303801086024578
385,7,395,1.3292369248356675
386,7,396,1.3189482709345528
387,7,397,1.3109459845670193
388,7,398,1.3109459845670193
389,7,399,1.304086881966276
390,7,400,1.2960845955987426
391,7,401,1.283509574164047
392,7,402,1.283509574164047
393,7,403,1.2755072877965132
394,7,404,1.2743641040297229
395,7,405,1.2697913689625606
396,7,406,1.2686481851957703
397,7,407,1.2663618176621891
398,7,408,1.2606458988282365
399,7,409,1.2595027150614462
400,8,148,1.2012003429551301
401,8,153,1.2560731637610747
402,8,190,2.2986567590740212
403,8,193,2.5833095170048583
404,8,194,1.348671048871106
405,8,202,1.353243783938268
406,8,211,1.8688196627607887
407,8,213,1.2149185481566163
408,8,219,2.4815661617605027
409,8,222,1.3178050871677622
410,8,223,2.132895112889397
411,8,410,4.5793083738210925
412,8,411,2.80965990282938
413,8,412,2.2060588739639897
414,8,413,2.1751929122606457
415,8,414,2.168333809659903
416,8,415,2.0917404972849383
417,8,416,2.0025721634752784
418,8,417,1.964847099171192
419,8,418,1.9099742783652474
420,8,419,1.8322377822234923
421,8,420,1.688196627607888
422,8,421,1.665332952272078
423,8,422,1.659617033438125
424,8,423,1.6539011146041727
425,8,424,1.639039725635896
426,8,425,1.6230351529008287
427,8,426,1.6013146613318092
428,8,427,1.5510145755930265
429,8,428,1.5190054301228924
430,8,429,1.4184052586453273
431,8,430,1.3612460703058016
432,8,431,1.3589597027722207
433,8,432,1.3509574164046871
434,8,433,1.3315232923692484
435,8,434,1.2812232066304658
436,8,435,1.2709345527293512
437,8,436,1.2675050014289797
438,8,437,1.2606458988282365
439,8,438,1.236639039725636
440,8,439,1.2320663046584739
441,8,440,1.2263503858245213
442,8,441,1.2149185481566163
443,8,442,1.2023435267219205
444,8,443,1.2012003429551301
445,8,444,1.196627607887968
446,8,445,1.192054872820806
447,8,446,1.187482137753644
448,8,447,1.182909402686482
449,8,448,1.1783366676193199
450,9,61,1.2606458988282365
451,9,83,4.867390683052301
452,9,151,2.150042869391255
453,9,224,1.3749642755072877
454,9,228,1.4218348099456988
455,9,282,1.8551014575593028
456,9,283,1.545298656759074
457,9,286,1.6333238068019433
458,9,288,1.3006573306659046
459,9,289,1.594455558731066
460,9,294,1.395541583309517
461,9,295,1.348671048871106
462,9,298,2.177479279794227
463,9,300,1.283509574164047
464,9,319,1.339525578736782
465,9,321,1.3841097456416118
466,9,323,1.6310374392683624
467,9,338,1.2766504715633038
468,9,343,1.3886824807087739
469,9,449,1.545298656759074
470,9,450,3.2292083452414975
471,9,451,3.0428693912546443
472,9,452,2.9514146899114033
473,9,453,2.790225778793941
474,9,454,2.749071163189483
475,9,455,2.713632466418977
476,9,456,2.5055730208631037
477,9,457,2.410688768219491
478,9,458,2.275793083738211
479,9,459,2.148899685624464
480,9,460,2.0917404972849383
481,9,461,1.905401543298085
482,9,462,1.8208059445555873
483,9,463,1.6298942555015719
484,9,464,1.6253215204344098
485,9,465,1.6127464989997142
486,9,466,1.5864532723635323
487,9,467,1.503000857387825
488,9,468,1.4847099171191769
489,9,469,1.4835667333523865
490,9,470,1.3841097456416118
491,9,471,1.3829665618748215
492,9,472,1.3749642755072877
493,9,473,1.3658188053729639
494,9,474,1.35781651900543
495,9,475,1.3338096599028293
496,9,476,1.285795941697628
497,9,477,1.2812232066304658
498,9,478,1.2777936553300944
499,9,479,1.2709345527293512
500,10,66,3.4498428122320663
501,10,183,4.400971706201772
502,10,185,2.7079165475850244
503,10,224,3.410974564161189
504,10,282,4.510717347813661
505,10,294,2.215204344098314
506,10,327,2.7079165475850244
507,10,338,2.7079165475850244
508,10,371,2.7079165475850244
509,10,372,2.7079165475850244
510,10,399,2.1809088310945985
511,10,401,2.8279508430980282
512,10,460,2.696484709917119
513,10,480,2.7079165475850244
514,10,481,2.7079165475850244
515,10,482,2.7079165475850244
516,10,483,2.7079165475850244
517,10,484,2.7079165475850244
518,10,485,2.7079165475850244
519,10,486,2.7079165475850244
520,10,487,2.7079165475850244
521,10,488,2.7079165475850244
522,10,489,2.7079165475850244
523,10,490,4.893683909688482
524,10,491,4.6867676478994
525,10,492,4.581594741354673
526,10,493,4.519862817947985
527,10,494,3.8236639039725637
528,10,495,3.7173478136610463
529,10,496,3.6316090311517577
530,10,497,2.9582737925121463
531,10,498,2.8805372963703917
532,10,499,2.823378108030866
533,10,500,2.8176621891969136
534,10,501,2.767362103458131
535,10,502,2.7079165475850244
536,10,503,2.638182337810803
537,10,504,2.5318662474992855
538,10,505,2.4598456701914833
539,10,506,2.439268362389254
540,10,507,2.427836524721349
541,10,508,2.4015432980851674
542,10,509,2.3958273792512146
543,10,510,2.3512432123463847
544,10,511,2.3443841097456417
545,10,512,2.1431837667905116
546,10,513,2.121463275221492
547,10,514,2.088310945984567
548,10,515,2.0723063732495
549,10,516,2.058588168048014
550,11,49,1.0057159188339526
551,11,61,1.009145470134324
552,11,83,1.002286367533581
553,11,167,1.0057159188339526
554,11,222,1.0057159188339526
555,11,286,1.0034295513003715
556,11,289,1.0011431837667906
557,11,292,1.0171477565018576
558,11,293,1.0034295513003715
559,11,294,1.0011431837667906
560,11,296,1.009145470134324
561,11,304,1.0182909402686482
562,11,310,1.0034295513003715
563,11,312,1.0011431837667906
564,11,319,1.002286367533581
565,11,322,1.0125750214346956
566,11,327,1.042297799371249
567,11,338,1.0011431837667906
568,11,343,1.002286367533581
569,11,346,1.0011431837667906
570,11,372,1.0011431837667906
571,11,455,1.002286367533581
572,11,460,1.0034295513003715
573,11,492,1.0057159188339526
574,11,517,1.0102886539011147
575,11,518,1.0080022863675335
576,11,519,1.0057159188339526
577,11,520,1.0057159188339526
578,11,521,1.0034295513003715
579,11,522,1.0034295513003715
580,11,523,1.002286367533581
581,11,524,1.002286367533581
582,11,525,1.002286367533581
583,11,526,1.002286367533581
584,11,527,1.0011431837667906
585,11,528,1.0011431837667906
586,11,529,1.0011431837667906
587,11,530,1.0011431837667906
588,11,531,1.0011431837667906
589,11,532,1.0011431837667906
590,11,533,1.0011431837667906
591,11,534,1.0011431837667906
592,11,535,1.0011431837667906
593,11,536,1.0011431837667906
594,11,537,1.0011431837667906
595,11,538,1.0011431837667906
596,11,539,1.0011431837667906
597,11,540,1.0011431837667906
598,11,541,1.0011431837667906
599,11,542,1.0011431837667906
600,12,543,2.438125178622464
601,12,544,2.0368676764789937
602,12,545,1.9705630180051443
603,12,546,1.9694198342383538
604,12,547,1.9625607316376108
605,12,548,1.9522720777364961
606,12,549,1.9488425264361247
607,12,550,1.927122034867105
608,12,551,1.9236924835667333
609,12,552,1.8813946841954845
610,12,553,1.8768219491283225
611,12,554,1.873392397827951
612,12,555,1.82652186338954
613,12,556,1.8105172906544729
614,12,557,1.8059445555873106
615,12,558,1.7716490425835953
616,12,559,1.7693626750500142
617,12,560,1.7659331237496427
618,12,561,1.7647899399828524
619,12,562,1.7590740211488995
620,12,563,1.748785367247785
621,12,564,1.7476421834809945
622,12,565,1.7464989997142042
623,12,566,1.7453558159474136
624,12,567,1.7453558159474136
625,12,568,1.741926264647042
626,12,569,1.739639897113461
627,12,570,1.73735352957988
628,12,571,1.7362103458130895
629,12,572,1.728208059445556
630,12,573,1.7247785081451843
631,12,574,1.7236353243783937
632,12,575,1.7236353243783937
633,12,576,1.7224921406116034
634,12,577,1.7213489568448128
635,12,578,1.7213489568448128
636,12,579,1.7202057730780225
637,12,580,1.7156330380108602
638,12,581,1.7087739354101172
639,12,582,1.706487567876536
640,12,583,1.706487567876536
641,12,584,1.7053443841097455
642,12,585,1.6984852815090026
643,12,586,1.6961989139754214
644,12,587,1.6961989139754214
645,12,588,1.695055730208631
646,12,589,1.6927693626750502
647,12,590,1.6870534438410973
648,12,591,1.685910260074307
649,12,592,1.685910260074307
650,13,63,1.2755072877965132
651,13,148,1.8573878250928837
652,13,153,1.3383823949699916
653,13,191,1.683623892540726
654,13,197,1.4012575021434697
655,13,199,1.5441554729922835
656,13,206,1.2755072877965132
657,13,209,1.2880823092312088
658,13,212,1.2800800228636753
659,13,216,1.2675050014289797
660,13,221,1.8528150900257216
661,13,227,1.529294084024007
662,13,260,1.2812232066304658
663,13,423,1.4172620748785367
664,13,505,1.8448128036581881
665,13,593,2.303229494141183
666,13,594,1.9534152615032867
667,13,595,1.6356101743355245
668,13,596,1.6230351529008287
669,13,597,1.552157759359817
670,13,598,1.552157759359817
671,13,599,1.53615318662475
672,13,600,1.531580451557588
673,13,601,1.505287224921406
674,13,602,1.4698485281509002
675,13,603,1.4641326093169478
676,13,604,1.460703058016576
677,13,605,1.460703058016576
678,13,606,1.4332666476136038
679,13,607,1.4252643612460703
680,13,608,1.400114318376679
681,13,609,1.3989711346098885
682,13,610,1.3943983995427265
683,13,611,1.3886824807087739
684,13,612,1.3875392969419833
685,13,613,1.3841097456416118
686,13,614,1.3738210917404974
687,13,615,1.348671048871106
688,13,616,1.344098313803944
689,13,617,1.3360960274364104
690,13,618,1.3349528436696199
691,13,619,1.3178050871677622
692,13,620,1.297227779365533
693,13,621,1.2937982280651614
694,13,622,1.29036867676479
695,13,623,1.285795941697628
696,13,624,1.261789082595027
697,13,625,1.257216347527865
698,13,626,1.257216347527865
699,13,627,1.2537867962274936
700,14,83,1.9694198342383538
701,14,155,1.5235781651900542
702,14,340,1.3006573306659046
703,14,380,1.1749071163189484
704,14,526,1.285795941697628
705,14,628,2.0151471849099742
706,14,629,1.8562446413260933
707,14,630,1.7042012003429552
708,14,631,1.5727350671620464
709,14,632,1.5555873106601887
710,14,633,1.5212917976564733
711,14,634,1.4469848528150902
712,14,635,1.4458416690482996
713,14,636,1.4435553015147184
714,14,637,1.4184052586453273
